offset,Chord,NormalForm,PCsinNormalForm,file,Composer,Measure Number,Measure Count
352.25,<music21.chord.Chord E-5 A5 D6 F#2 F#3>,"[0, 1, 4, 7]","[2, 3, 6, 9]",Pianoflage in C major.mid,Bargy,176,2.25
352.875,<music21.chord.Chord F#2 F#3>,[0],[6],Pianoflage in C major.mid,Bargy,176,2.875
353.0,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,177,1.0
353.25,<music21.chord.Chord E5 B-5 D6 G2 G3>,"[0, 2, 5, 8]","[2, 4, 7, 10]",Pianoflage in C major.mid,Bargy,177,1.25
354.25,<music21.chord.Chord B-4 E5 B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,177,2.25
354.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,177,2.625
355.0,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,Bargy,178,1.0
355.25,<music21.chord.Chord E5 C3>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,178,1.25
355.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,178,1.625
356.0,<music21.chord.Chord F5>,[0],[5],Pianoflage in C major.mid,Bargy,178,2.0
356.25,<music21.chord.Chord F#5 B-3 C4 E4>,"[0, 2, 6, 8]","[4, 6, 10, 0]",Pianoflage in C major.mid,Bargy,178,2.25
356.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,178,2.625
357.0,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,179,1.0
357.25,<music21.chord.Chord E5 A5 G3>,"[0, 3, 5]","[4, 7, 9]",Pianoflage in C major.mid,Bargy,179,1.25
357.625,<music21.chord.Chord G3>,[0],[7],Pianoflage in C major.mid,Bargy,179,1.625
358.0,<music21.chord.Chord E5 G5>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,Bargy,179,2.0
358.25,<music21.chord.Chord B-3 C4 E4 E5 G5>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,Bargy,179,2.25
358.6666666666670,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,179,2.6666666666670
359.0,<music21.chord.Chord E5 B-5 C6>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,180,1.0
359.25,<music21.chord.Chord C3 E5 B-5 C6>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,180,1.25
359.6666666666670,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,180,1.6666666666670
360.0,<music21.chord.Chord D5>,[0],[2],Pianoflage in C major.mid,Bargy,180,2.0
360.25,<music21.chord.Chord G#5 D6 B-3 C4 E4>,"[0, 2, 4, 6, 8]","[8, 10, 0, 2, 4]",Pianoflage in C major.mid,Bargy,180,2.25
360.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,180,2.625
361.0,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,181,1.0
361.25,<music21.chord.Chord F5 A5 D6 F3>,"[0, 3, 7]","[2, 5, 9]",Pianoflage in C major.mid,Bargy,181,1.25
362.25,<music21.chord.Chord A4 C5 F5 A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,181,2.25
362.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,181,2.625
363.0,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,182,1.0
363.25,<music21.chord.Chord F5 C3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,182,1.25
363.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,182,1.625
364.0,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,Bargy,182,2.0
364.25,<music21.chord.Chord G5 A3 C4 F4>,"[0, 2, 4, 7]","[5, 7, 9, 0]",Pianoflage in C major.mid,Bargy,182,2.25
364.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,182,2.625
365.0,<music21.chord.Chord G#5>,[0],[8],Pianoflage in C major.mid,Bargy,183,1.0
365.25,<music21.chord.Chord A5 F3>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,183,1.25
365.625,<music21.chord.Chord F3>,[0],[5],Pianoflage in C major.mid,Bargy,183,1.625
366.0,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,183,2.0
366.25,<music21.chord.Chord E5 A3 C4 F4>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Pianoflage in C major.mid,Bargy,183,2.25
366.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,183,2.625
367.0,<music21.chord.Chord F#5 C6 E6>,"[0, 4, 6]","[0, 4, 6]",Pianoflage in C major.mid,Bargy,184,1.0
367.25,<music21.chord.Chord D3 F#5 C6 E6>,"[0, 2, 4, 6]","[0, 2, 4, 6]",Pianoflage in C major.mid,Bargy,184,1.25
367.6666666666670,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,184,1.6666666666670
368.0,<music21.chord.Chord D5>,[0],[2],Pianoflage in C major.mid,Bargy,184,2.0
368.25,<music21.chord.Chord F#5 A5 D6 F#3 A3 C4>,"[0, 3, 6, 8]","[6, 9, 0, 2]",Pianoflage in C major.mid,Bargy,184,2.25
369.25,<music21.chord.Chord D5 F5 A5 G2>,"[0, 3, 5, 7]","[2, 5, 7, 9]",Pianoflage in C major.mid,Bargy,185,1.25
369.875,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,185,1.875
370.0,<music21.chord.Chord F5 B5 F6>,"[0, 6]","[5, 11]",Pianoflage in C major.mid,Bargy,185,2.0
370.25,<music21.chord.Chord G3 B3 F4 F5 B5 F6>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,185,2.25
370.875,<music21.chord.Chord G3 B3 F4>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,185,2.875
371.0,<music21.chord.Chord F5 B5 F6>,"[0, 6]","[5, 11]",Pianoflage in C major.mid,Bargy,186,1.0
371.25,<music21.chord.Chord D3 F5 B5 F6>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,186,1.25
371.6666666666670,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,186,1.6666666666670
372.0,<music21.chord.Chord A5>,[0],[9],Pianoflage in C major.mid,Bargy,186,2.0
372.25,<music21.chord.Chord D5 F5 G3 B3 F4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,186,2.25
373.25,<music21.chord.Chord C5 G#5 C3>,"[0, 4]","[8, 0]",Pianoflage in C major.mid,Bargy,187,1.25
373.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,187,1.625
374.0,<music21.chord.Chord E5 G#5 C6 E6>,"[0, 4, 8]","[0, 4, 8]",Pianoflage in C major.mid,Bargy,187,2.0
374.25,<music21.chord.Chord B-3 C4 E4 E5 G#5 C6 E6>,"[0, 2, 4, 8]","[8, 10, 0, 4]",Pianoflage in C major.mid,Bargy,187,2.25
374.6666666666670,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,187,2.6666666666670
375.0,<music21.chord.Chord E5 G#5 C6 E6>,"[0, 4, 8]","[0, 4, 8]",Pianoflage in C major.mid,Bargy,188,1.0
375.25,<music21.chord.Chord C3 E5 G#5 C6 E6>,"[0, 4, 8]","[0, 4, 8]",Pianoflage in C major.mid,Bargy,188,1.25
375.6666666666670,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,188,1.6666666666670
376.0,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,188,2.0
376.25,<music21.chord.Chord C5 E5 G#5 B-3 C4 E4>,"[0, 2, 4, 8]","[8, 10, 0, 4]",Pianoflage in C major.mid,Bargy,188,2.25
377.25,<music21.chord.Chord A5 F5 F2 F3>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,189,1.25
377.75,<music21.chord.Chord C7 F6 F2 F3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,189,1.75
378.25,<music21.chord.Chord A6 D7 F2 F3>,"[0, 3, 7]","[2, 5, 9]",Pianoflage in C major.mid,Bargy,189,2.25
378.5,<music21.chord.Chord A6 D7>,"[0, 5]","[9, 2]",Pianoflage in C major.mid,Bargy,189,2.5
378.75,<music21.chord.Chord C5 A5 A6 D7>,"[0, 3, 5]","[9, 0, 2]",Pianoflage in C major.mid,Bargy,189,2.75
379.0,<music21.chord.Chord C5 A5>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,190,1.0
379.25,<music21.chord.Chord F6 C6 C5 A5>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,190,1.25
379.625,<music21.chord.Chord C5 A5>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,190,1.625
379.75,<music21.chord.Chord D6 G6 C5 A5>,"[0, 2, 5, 7]","[7, 9, 0, 2]",Pianoflage in C major.mid,Bargy,190,1.75
380.0833333333330,<music21.chord.Chord D6 G6>,"[0, 5]","[2, 7]",Pianoflage in C major.mid,Bargy,190,2.0833333333330
380.25,<music21.chord.Chord A4 F5 D6 G6>,"[0, 3, 5, 7]","[2, 5, 7, 9]",Pianoflage in C major.mid,Bargy,190,2.25
380.5,<music21.chord.Chord A4 F5>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,190,2.5
380.75,<music21.chord.Chord F5 C6 A4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,190,2.75
381.125,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,191,1.125
381.25,<music21.chord.Chord G5 D6 A4>,"[0, 2, 7]","[7, 9, 2]",Pianoflage in C major.mid,Bargy,191,1.25
381.625,<music21.chord.Chord G5 D6>,"[0, 5]","[2, 7]",Pianoflage in C major.mid,Bargy,191,1.625
381.75,<music21.chord.Chord C4 A4 G5 D6>,"[0, 2, 5, 7]","[7, 9, 0, 2]",Pianoflage in C major.mid,Bargy,191,1.75
382.0,<music21.chord.Chord C4 A4>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,191,2.0
382.25,<music21.chord.Chord F5 C5 C4 A4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,191,2.25
382.625,<music21.chord.Chord C4 A4>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,191,2.625
382.75,<music21.chord.Chord D5 G5 C4 A4>,"[0, 2, 5, 7]","[7, 9, 0, 2]",Pianoflage in C major.mid,Bargy,191,2.75
383.0,<music21.chord.Chord D5 G5>,"[0, 5]","[2, 7]",Pianoflage in C major.mid,Bargy,192,1.0
383.25,<music21.chord.Chord A3 F4 D5 G5>,"[0, 3, 5, 7]","[2, 5, 7, 9]",Pianoflage in C major.mid,Bargy,192,1.25
383.625,<music21.chord.Chord A3 F4>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,192,1.625
384.0,<music21.chord.Chord A5>,[0],[9],Pianoflage in C major.mid,Bargy,192,2.0
384.25,<music21.chord.Chord E5 B-5 D6 G2 G3>,"[0, 2, 5, 8]","[2, 4, 7, 10]",Pianoflage in C major.mid,Bargy,192,2.25
384.625,<music21.chord.Chord G2 G3>,[0],[7],Pianoflage in C major.mid,Bargy,192,2.625
385.0,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,193,1.0
385.25,<music21.chord.Chord F5 A5 F6 F2 F3>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,193,1.25
386.25,<music21.chord.Chord A4 C5 F5 F3 A3 E-4>,"[0, 3, 6, 8]","[9, 0, 3, 5]",Pianoflage in C major.mid,Bargy,193,2.25
386.625,<music21.chord.Chord F3 A3 E-4>,"[0, 2, 6]","[3, 5, 9]",Pianoflage in C major.mid,Bargy,193,2.625
387.0,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,194,1.0
387.25,<music21.chord.Chord F5 C3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,194,1.25
387.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,194,1.625
388.0,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,Bargy,194,2.0
388.25,<music21.chord.Chord G5 F3 A3 E-4>,"[0, 2, 4, 6]","[3, 5, 7, 9]",Pianoflage in C major.mid,Bargy,194,2.25
388.625,<music21.chord.Chord F3 A3 E-4>,"[0, 2, 6]","[3, 5, 9]",Pianoflage in C major.mid,Bargy,194,2.625
389.0,<music21.chord.Chord G#5>,[0],[8],Pianoflage in C major.mid,Bargy,195,1.0
389.25,<music21.chord.Chord A5 F2>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,195,1.25
389.625,<music21.chord.Chord F2>,[0],[5],Pianoflage in C major.mid,Bargy,195,1.625
390.0,<music21.chord.Chord E-5 A5 C6>,"[0, 3, 6]","[9, 0, 3]",Pianoflage in C major.mid,Bargy,195,2.0
390.25,<music21.chord.Chord F3 A3 E-4 E-5 A5 C6>,"[0, 3, 6, 8]","[9, 0, 3, 5]",Pianoflage in C major.mid,Bargy,195,2.25
390.6666666666670,<music21.chord.Chord F3 A3 E-4>,"[0, 2, 6]","[3, 5, 9]",Pianoflage in C major.mid,Bargy,195,2.6666666666670
391.0,<music21.chord.Chord F5 A5 F6>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,196,1.0
391.25,<music21.chord.Chord F2 F5 A5 F6>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,196,1.25
391.6666666666670,<music21.chord.Chord F2>,[0],[5],Pianoflage in C major.mid,Bargy,196,1.6666666666670
392.0,<music21.chord.Chord F5>,[0],[5],Pianoflage in C major.mid,Bargy,196,2.0
392.25,<music21.chord.Chord C#6 F6 F3 A3 C#4>,"[0, 4, 8]","[1, 5, 9]",Pianoflage in C major.mid,Bargy,196,2.25
392.625,<music21.chord.Chord F3 A3 C#4>,"[0, 4, 8]","[1, 5, 9]",Pianoflage in C major.mid,Bargy,196,2.625
393.0,<music21.chord.Chord E6>,[0],[4],Pianoflage in C major.mid,Bargy,197,1.0
393.25,<music21.chord.Chord F5 B-5 D6 F6 B-2>,"[0, 4, 7]","[10, 2, 5]",Pianoflage in C major.mid,Bargy,197,1.25
394.25,<music21.chord.Chord D5 F5 F3 B-3 D4>,"[0, 4, 7]","[10, 2, 5]",Pianoflage in C major.mid,Bargy,197,2.25
394.625,<music21.chord.Chord F3 B-3 D4>,"[0, 4, 7]","[10, 2, 5]",Pianoflage in C major.mid,Bargy,197,2.625
395.0,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,198,1.0
395.25,<music21.chord.Chord F5 F2>,[0],[5],Pianoflage in C major.mid,Bargy,198,1.25
395.625,<music21.chord.Chord F2>,[0],[5],Pianoflage in C major.mid,Bargy,198,1.625
396.0,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,Bargy,198,2.0
396.25,<music21.chord.Chord G5 F3 B-3 D4>,"[0, 3, 5, 8]","[2, 5, 7, 10]",Pianoflage in C major.mid,Bargy,198,2.25
396.625,<music21.chord.Chord F3 B-3 D4>,"[0, 4, 7]","[10, 2, 5]",Pianoflage in C major.mid,Bargy,198,2.625
397.0,<music21.chord.Chord A5>,[0],[9],Pianoflage in C major.mid,Bargy,199,1.0
397.25,<music21.chord.Chord B-5 B-2>,[0],[10],Pianoflage in C major.mid,Bargy,199,1.25
397.625,<music21.chord.Chord B-2>,[0],[10],Pianoflage in C major.mid,Bargy,199,1.625
398.0,<music21.chord.Chord D6>,[0],[2],Pianoflage in C major.mid,Bargy,199,2.0
398.25,<music21.chord.Chord F5 F3 B-3 D4>,"[0, 4, 7]","[10, 2, 5]",Pianoflage in C major.mid,Bargy,199,2.25
398.625,<music21.chord.Chord F3 B-3 D4>,"[0, 4, 7]","[10, 2, 5]",Pianoflage in C major.mid,Bargy,199,2.625
399.0,<music21.chord.Chord F5 G#5 F6>,"[0, 3]","[5, 8]",Pianoflage in C major.mid,Bargy,200,1.0
399.25,<music21.chord.Chord B2 F5 G#5 F6>,"[0, 3, 6]","[5, 8, 11]",Pianoflage in C major.mid,Bargy,200,1.25
399.6666666666670,<music21.chord.Chord B2>,[0],[11],Pianoflage in C major.mid,Bargy,200,1.6666666666670
400.0,<music21.chord.Chord E6>,[0],[4],Pianoflage in C major.mid,Bargy,200,2.0
400.25,<music21.chord.Chord F5 G#5 D6 F3 G#3 D4>,"[0, 3, 6]","[2, 5, 8]",Pianoflage in C major.mid,Bargy,200,2.25
401.25,<music21.chord.Chord F5 A5 C6 C2 C3>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,201,1.25
401.625,<music21.chord.Chord C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,201,1.625
402.25,<music21.chord.Chord C4 G4 C2 C3>,"[0, 5]","[7, 0]",Pianoflage in C major.mid,Bargy,201,2.25
402.625,<music21.chord.Chord C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,201,2.625
403.0,<music21.chord.Chord F4 C2 C3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,202,1.0
403.25,<music21.chord.Chord C4 C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,202,1.25
403.625,<music21.chord.Chord C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,202,1.625
404.0,<music21.chord.Chord F4 B-4 C2 C3>,"[0, 2, 7]","[10, 0, 5]",Pianoflage in C major.mid,Bargy,202,2.0
404.25,<music21.chord.Chord A4 C2 C3>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,202,2.25
404.5,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,202,2.5
405.0,<music21.chord.Chord F4>,[0],[5],Pianoflage in C major.mid,Bargy,203,1.0
405.25,<music21.chord.Chord A4 D5 C2 C3>,"[0, 3, 5]","[9, 0, 2]",Pianoflage in C major.mid,Bargy,203,1.25
405.625,<music21.chord.Chord C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,203,1.625
406.0,<music21.chord.Chord C5 C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,203,2.0
406.25,<music21.chord.Chord A4 C2 C3>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,203,2.25
406.625,<music21.chord.Chord C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,203,2.625
407.0,<music21.chord.Chord G5 C5 C2 C3>,"[0, 5]","[7, 0]",Pianoflage in C major.mid,Bargy,204,1.0
407.25,<music21.chord.Chord F5 C2 C3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,204,1.25
407.625,<music21.chord.Chord C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,204,1.625
408.0,<music21.chord.Chord C5 C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,204,2.0
408.25,<music21.chord.Chord A5 C6 C2 C3>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,204,2.25
408.5,<music21.chord.Chord A5 C6>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,204,2.5
409.0,<music21.chord.Chord C#6>,[0],[1],Pianoflage in C major.mid,Bargy,205,1.0
409.25,<music21.chord.Chord F5 B5 D6 G2>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,205,1.25
409.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,205,1.625
410.0,<music21.chord.Chord F5 B5 D6>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,205,2.0
410.25,<music21.chord.Chord G3 B3 F4 F5 B5 D6>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,205,2.25
410.6666666666670,<music21.chord.Chord G3 B3 F4>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,205,2.6666666666670
411.0,<music21.chord.Chord E5 B-5 D6>,"[0, 4, 6]","[10, 2, 4]",Pianoflage in C major.mid,Bargy,206,1.0
411.25,<music21.chord.Chord C3 E5 B-5 D6>,"[0, 2, 4, 6]","[10, 0, 2, 4]",Pianoflage in C major.mid,Bargy,206,1.25
411.6666666666670,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,206,1.6666666666670
412.0,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,206,2.0
412.25,<music21.chord.Chord E5 B-5 D6 B-3 C4 E4>,"[0, 2, 4, 6]","[10, 0, 2, 4]",Pianoflage in C major.mid,Bargy,206,2.25
413.25,<music21.chord.Chord F5 A5 F6 F2 F3>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,207,1.25
414.25,<music21.chord.Chord E-5 A5 D6 F#2 F#3>,"[0, 1, 4, 7]","[2, 3, 6, 9]",Pianoflage in C major.mid,Bargy,207,2.25
414.625,<music21.chord.Chord F#2 F#3>,[0],[6],Pianoflage in C major.mid,Bargy,207,2.625
415.0,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,208,1.0
415.25,<music21.chord.Chord E-5 A5 D6 F#2 F#3>,"[0, 1, 4, 7]","[2, 3, 6, 9]",Pianoflage in C major.mid,Bargy,208,1.25
415.625,<music21.chord.Chord F#2 F#3>,[0],[6],Pianoflage in C major.mid,Bargy,208,1.625
416.0,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,208,2.0
416.25,<music21.chord.Chord E-5 A5 D6 F#2 F#3>,"[0, 1, 4, 7]","[2, 3, 6, 9]",Pianoflage in C major.mid,Bargy,208,2.25
416.625,<music21.chord.Chord F#2 F#3>,[0],[6],Pianoflage in C major.mid,Bargy,208,2.625
417.0,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,209,1.0
417.25,<music21.chord.Chord E5 B-5 D6 G2 G3>,"[0, 2, 5, 8]","[2, 4, 7, 10]",Pianoflage in C major.mid,Bargy,209,1.25
418.25,<music21.chord.Chord B-4 E5 B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,209,2.25
418.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,209,2.625
419.0,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,Bargy,210,1.0
419.25,<music21.chord.Chord E5 C3>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,210,1.25
419.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,210,1.625
420.0,<music21.chord.Chord F5>,[0],[5],Pianoflage in C major.mid,Bargy,210,2.0
420.25,<music21.chord.Chord F#5 B-3 C4 E4>,"[0, 2, 6, 8]","[4, 6, 10, 0]",Pianoflage in C major.mid,Bargy,210,2.25
420.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,210,2.625
421.0,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,211,1.0
421.25,<music21.chord.Chord E5 A5 G3>,"[0, 3, 5]","[4, 7, 9]",Pianoflage in C major.mid,Bargy,211,1.25
421.625,<music21.chord.Chord G3>,[0],[7],Pianoflage in C major.mid,Bargy,211,1.625
422.0,<music21.chord.Chord E5 G5>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,Bargy,211,2.0
422.25,<music21.chord.Chord B-3 C4 E4 E5 G5>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,Bargy,211,2.25
422.6666666666670,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,211,2.6666666666670
423.0,<music21.chord.Chord E5 B-5 C6>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,212,1.0
423.25,<music21.chord.Chord C3 E5 B-5 C6>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,212,1.25
423.6666666666670,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,212,1.6666666666670
424.0,<music21.chord.Chord D5>,[0],[2],Pianoflage in C major.mid,Bargy,212,2.0
424.25,<music21.chord.Chord G#5 D6 B-3 C4 E4>,"[0, 2, 4, 6, 8]","[8, 10, 0, 2, 4]",Pianoflage in C major.mid,Bargy,212,2.25
424.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,212,2.625
425.0,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,213,1.0
425.25,<music21.chord.Chord F5 A5 D6 F3>,"[0, 3, 7]","[2, 5, 9]",Pianoflage in C major.mid,Bargy,213,1.25
426.25,<music21.chord.Chord A4 C5 F5 A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,213,2.25
426.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,213,2.625
427.0,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,214,1.0
427.25,<music21.chord.Chord F5 C3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,214,1.25
427.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,214,1.625
428.0,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,Bargy,214,2.0
428.25,<music21.chord.Chord G5 A3 C4 F4>,"[0, 2, 4, 7]","[5, 7, 9, 0]",Pianoflage in C major.mid,Bargy,214,2.25
428.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,214,2.625
429.0,<music21.chord.Chord G#5>,[0],[8],Pianoflage in C major.mid,Bargy,215,1.0
429.25,<music21.chord.Chord A5 F3>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,215,1.25
429.625,<music21.chord.Chord F3>,[0],[5],Pianoflage in C major.mid,Bargy,215,1.625
430.0,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,215,2.0
430.25,<music21.chord.Chord E5 A3 C4 F4>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Pianoflage in C major.mid,Bargy,215,2.25
430.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,215,2.625
431.0,<music21.chord.Chord F#5 C6 E6>,"[0, 4, 6]","[0, 4, 6]",Pianoflage in C major.mid,Bargy,216,1.0
431.25,<music21.chord.Chord D3 F#5 C6 E6>,"[0, 2, 4, 6]","[0, 2, 4, 6]",Pianoflage in C major.mid,Bargy,216,1.25
431.6666666666670,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,216,1.6666666666670
432.0,<music21.chord.Chord D5>,[0],[2],Pianoflage in C major.mid,Bargy,216,2.0
